2026-03-11T19:30	baseline (tech params)	val_sharpe=0.322	val_return=+7.71%	OOS=?
2026-03-11T19:32	SIGNAL_BULLISH_THRESHOLD 0.2→0.40	val_sharpe=0.441	val_return=?	OOS=?
2026-03-11T19:34	RISK_BASE_LIMIT 0.30→0.42	val_sharpe=0.580	val_return=+15.6%	OOS=0.54
